machine_id,time_series_id,timestamp,target_value,temperature_unit,humidity,battery_level,location,status,received_at,metadata,image_desc_generation_output,image_url,observation_type
machine-05,sensor-09,2025-06-12 06:52:54.703441 UTC,23.27,C,70.37,71.05,floor-1,OK,2025-06-12 06:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-02,2025-06-12 08:02:54.703441 UTC,28.47,C,79.12,97.84,floor-1,OK,2025-06-12 08:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-03,2025-06-12 13:22:54.703441 UTC,28.36,C,30.53,69.88,floor-1,OK,2025-06-12 13:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-03,2025-06-12 04:02:54.703441 UTC,29.64,C,49.97,76.89,floor-1,OK,2025-06-12 04:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-07,2025-06-12 12:32:54.703441 UTC,28.74,C,78.72,92.04,floor-1,OK,2025-06-12 12:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-07,2025-06-12 06:22:54.703441 UTC,34.73,C,50.88,83.01,floor-1,OK,2025-06-12 06:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-08,2025-06-12 04:22:54.703441 UTC,27.57,C,53.54,81.1,floor-1,OK,2025-06-12 04:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-03,2025-06-12 13:42:54.703441 UTC,24.27,C,73.28,84.33,floor-1,OK,2025-06-12 13:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-03,2025-06-12 13:42:54.703441 UTC,27.55,C,75.84,77.85,floor-1,OK,2025-06-12 13:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-03,2025-06-12 01:02:54.703441 UTC,24.99,C,37.09,96.64,floor-1,OK,2025-06-12 01:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-07,2025-06-12 01:02:54.703441 UTC,31.67,C,65.53,95.85,floor-1,OK,2025-06-12 01:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-06,2025-06-12 07:12:54.703441 UTC,32.57,C,54.82,98.47,floor-1,OK,2025-06-12 07:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-09,2025-06-12 02:42:54.703441 UTC,25.09,C,66.59,68.03,floor-1,OK,2025-06-12 02:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-04,2025-06-12 06:42:54.703441 UTC,27.66,C,66.39,68.6,floor-1,OK,2025-06-12 06:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-06,2025-06-12 01:52:54.703441 UTC,23.26,C,37.59,83.45,floor-1,OK,2025-06-12 01:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-08,2025-06-12 05:32:54.703441 UTC,27.3,C,76.39,78.4,floor-1,OK,2025-06-12 05:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-09,2025-06-12 15:52:54.703441 UTC,28.41,C,75.35,92.89,floor-1,OK,2025-06-12 15:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-03,2025-06-12 16:12:54.703441 UTC,33.64,C,78.25,64.3,floor-1,OK,2025-06-12 16:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-07,2025-06-12 05:12:54.703441 UTC,24.92,C,35.6,65.74,floor-1,OK,2025-06-12 05:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-04,2025-06-12 12:02:54.703441 UTC,25.67,C,76.34,86.68,floor-1,OK,2025-06-12 12:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-06,2025-06-12 11:02:54.703441 UTC,33.76,C,64.22,90.6,floor-1,OK,2025-06-12 11:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-08,2025-06-12 10:32:54.703441 UTC,31.63,C,56.55,69.83,floor-1,OK,2025-06-12 10:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-02,2025-06-12 01:52:54.703441 UTC,26.23,C,41.17,63.98,floor-1,OK,2025-06-12 01:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-05,2025-06-12 06:52:54.703441 UTC,22.18,C,41.46,85.13,floor-1,OK,2025-06-12 06:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-05,2025-06-12 08:22:54.703441 UTC,31.97,C,66.64,61.3,floor-1,OK,2025-06-12 08:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-06,2025-06-12 00:52:54.703441 UTC,30.77,C,78.97,84.88,floor-1,OK,2025-06-12 00:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-08,2025-06-12 15:02:54.703441 UTC,37.11,C,35.13,85.23,floor-1,OK,2025-06-12 15:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-08,2025-06-12 15:02:54.703441 UTC,29.93,C,53.57,71.66,floor-1,OK,2025-06-12 15:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-02,2025-06-12 10:52:54.703441 UTC,36.27,C,40.69,90.92,floor-1,OK,2025-06-12 10:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-03,2025-06-12 16:02:54.703441 UTC,26.69,C,35.35,79.64,floor-1,OK,2025-06-12 16:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-04,2025-06-12 11:42:54.703441 UTC,25.86,C,57.95,95.32,floor-1,OK,2025-06-12 11:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-04,2025-06-12 11:42:54.703441 UTC,36.98,C,71.6,63.45,floor-1,OK,2025-06-12 11:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-09,2025-06-12 04:52:54.703441 UTC,32.18,C,68.18,78.06,floor-1,OK,2025-06-12 04:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-05,2025-06-12 13:32:54.703441 UTC,33.38,C,47.36,78.68,floor-1,OK,2025-06-12 13:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-06,2025-06-12 17:02:54.703441 UTC,29.96,C,68.32,90.67,floor-1,OK,2025-06-12 17:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-06,2025-06-12 14:42:54.703441 UTC,30.07,C,42.73,61.22,floor-1,OK,2025-06-12 14:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-06,2025-06-12 01:22:54.703441 UTC,24.3,C,41.72,67.15,floor-1,OK,2025-06-12 01:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-07,2025-06-12 07:32:54.703441 UTC,28.92,C,75.52,90.22,floor-1,OK,2025-06-12 07:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-09,2025-06-12 12:12:54.703441 UTC,23.18,C,36.4,82.59,floor-1,OK,2025-06-12 12:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-03,2025-06-12 00:22:54.703441 UTC,28.54,C,34.83,86.67,floor-1,OK,2025-06-12 00:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-05,2025-06-12 16:42:54.703441 UTC,28.05,C,74.53,74.96,floor-1,OK,2025-06-12 16:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-08,2025-06-12 06:32:54.703441 UTC,33.73,C,67.26,80.41,floor-1,OK,2025-06-12 06:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-08,2025-06-12 06:32:54.703441 UTC,30.71,C,76.7,83.07,floor-1,OK,2025-06-12 06:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-03,2025-06-12 03:12:54.703441 UTC,31.62,C,70.3,64,floor-1,OK,2025-06-12 03:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-08,2025-06-12 15:12:54.703441 UTC,37.55,C,61.8,71.28,floor-1,OK,2025-06-12 15:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-05,2025-06-12 03:12:54.703441 UTC,23.16,C,31.29,60.41,floor-1,OK,2025-06-12 03:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-05,2025-06-12 14:02:54.703441 UTC,27.94,C,42,71.4,floor-1,OK,2025-06-12 14:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-05,2025-06-12 13:42:54.703441 UTC,35.97,C,65.63,65.8,floor-1,OK,2025-06-12 13:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-01,2025-06-12 09:02:54.703441 UTC,34.27,C,50.19,72.9,floor-1,OK,2025-06-12 09:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-01,2025-06-12 02:32:54.703441 UTC,22.61,C,66.14,99.36,floor-1,OK,2025-06-12 02:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-05,2025-06-12 15:32:54.703441 UTC,35.25,C,76.11,72.67,floor-1,OK,2025-06-12 15:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-05,2025-06-12 10:32:54.703441 UTC,30.83,C,54.25,65.42,floor-1,OK,2025-06-12 10:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-05,2025-06-12 10:32:54.703441 UTC,23.63,C,52.99,65.51,floor-1,OK,2025-06-12 10:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-07,2025-06-12 00:02:54.703441 UTC,28,C,65.15,78.78,floor-1,OK,2025-06-12 00:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-09,2025-06-12 08:22:54.703441 UTC,32.12,C,64.33,80.62,floor-1,OK,2025-06-12 08:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-06,2025-06-12 07:42:54.703441 UTC,31.24,C,54.19,90.21,floor-1,OK,2025-06-12 07:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-06,2025-06-12 03:32:54.703441 UTC,32.54,C,46.87,93.77,floor-1,OK,2025-06-12 03:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-01,2025-06-12 15:32:54.703441 UTC,22.19,C,34.82,60.88,floor-1,OK,2025-06-12 15:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-01,2025-06-12 01:22:54.703441 UTC,30.18,C,71.26,77.12,floor-1,OK,2025-06-12 01:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-02,2025-06-12 13:42:54.703441 UTC,26.3,C,54.39,93.17,floor-1,OK,2025-06-12 13:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-07,2025-06-12 14:52:54.703441 UTC,33.54,C,37.7,77.8,floor-1,OK,2025-06-12 14:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-09,2025-06-12 09:32:54.703441 UTC,32.07,C,35.19,67.47,floor-1,OK,2025-06-12 09:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-09,2025-06-12 06:22:54.703441 UTC,26.39,C,53.89,83.08,floor-1,OK,2025-06-12 06:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-09,2025-06-12 06:22:54.703441 UTC,33.97,C,45.92,98.89,floor-1,OK,2025-06-12 06:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-06,2025-06-12 09:12:54.703441 UTC,25.14,C,63.46,62.06,floor-1,OK,2025-06-12 09:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-08,2025-06-12 14:52:54.703441 UTC,28.67,C,77.57,99.06,floor-1,OK,2025-06-12 14:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-09,2025-06-12 08:12:54.703441 UTC,30.68,C,30.88,67.8,floor-1,OK,2025-06-12 08:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-01,2025-06-12 17:22:54.703441 UTC,25.99,C,32.59,75.25,floor-1,OK,2025-06-12 17:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-05,2025-06-12 01:32:54.703441 UTC,32.67,C,50.63,81.73,floor-1,OK,2025-06-12 01:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-07,2025-06-12 09:52:54.703441 UTC,37.72,C,45.39,60,floor-1,OK,2025-06-12 09:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-04,2025-06-12 06:22:54.703441 UTC,36.97,C,79.01,60.89,floor-1,OK,2025-06-12 06:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-07,2025-06-12 12:02:54.703441 UTC,29.57,C,49.15,70.49,floor-1,OK,2025-06-12 12:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-04,2025-06-12 11:32:54.703441 UTC,30.69,C,65.36,92.57,floor-1,OK,2025-06-12 11:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-09,2025-06-12 11:52:54.703441 UTC,33.25,C,66.41,92.24,floor-1,OK,2025-06-12 11:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-02,2025-06-12 02:32:54.703441 UTC,25.65,C,58.78,87.96,floor-1,OK,2025-06-12 02:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-07,2025-06-12 12:52:54.703441 UTC,36.27,C,57.7,85.69,floor-1,OK,2025-06-12 12:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-09,2025-06-12 12:02:54.703441 UTC,26.73,C,47.71,92.41,floor-1,OK,2025-06-12 12:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-01,2025-06-12 01:02:54.703441 UTC,29.84,C,69.8,98.89,floor-1,OK,2025-06-12 01:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-04,2025-06-12 00:32:54.703441 UTC,31.59,C,60.46,84.42,floor-1,OK,2025-06-12 00:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-08,2025-06-12 14:32:54.703441 UTC,22.05,C,69.78,97.91,floor-1,OK,2025-06-12 14:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-03,2025-06-12 11:02:54.703441 UTC,23.07,C,69.11,90.98,floor-1,OK,2025-06-12 11:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-07,2025-06-12 01:22:54.703441 UTC,35.21,C,42.13,76.69,floor-1,OK,2025-06-12 01:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-01,2025-06-12 16:12:54.703441 UTC,33.82,C,33.95,85.72,floor-1,OK,2025-06-12 16:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-01,2025-06-12 02:52:54.703441 UTC,34.69,C,35.19,72.35,floor-1,OK,2025-06-12 02:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-05,2025-06-12 04:02:54.703441 UTC,26.38,C,46.27,62.24,floor-1,OK,2025-06-12 04:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-05,2025-06-12 13:22:54.703441 UTC,33.49,C,60.22,76.63,floor-1,OK,2025-06-12 13:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-09,2025-06-12 14:52:54.703441 UTC,22.17,C,50.21,84.5,floor-1,OK,2025-06-12 14:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-01,2025-06-12 14:12:54.703441 UTC,23.78,C,55.47,80.75,floor-1,OK,2025-06-12 14:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-04,2025-06-12 11:22:54.703441 UTC,31.25,C,54.05,87.1,floor-1,OK,2025-06-12 11:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-02,2025-06-12 17:02:54.703441 UTC,32.39,C,53.93,78.76,floor-1,OK,2025-06-12 17:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-02,2025-06-12 17:02:54.703441 UTC,35.5,C,44.24,67.41,floor-1,OK,2025-06-12 17:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-07,2025-06-12 11:42:54.703441 UTC,29.87,C,72.57,99.59,floor-1,OK,2025-06-12 11:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-03,2025-06-12 06:52:54.703441 UTC,27.14,C,64.3,65.17,floor-1,OK,2025-06-12 06:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-03,2025-06-12 12:12:54.703441 UTC,30.78,C,72.76,94.13,floor-1,OK,2025-06-12 12:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-03,2025-06-12 01:42:54.703441 UTC,30.29,C,46.5,83.91,floor-1,OK,2025-06-12 01:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-03,2025-06-12 13:32:54.703441 UTC,29.2,C,41.56,63.87,floor-1,OK,2025-06-12 13:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-03,2025-06-12 07:02:54.703441 UTC,29.58,C,79.44,90.31,floor-1,OK,2025-06-12 07:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-08,2025-06-12 14:22:54.703441 UTC,36.34,C,71.61,62.5,floor-1,OK,2025-06-12 14:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-08,2025-06-12 04:22:54.703441 UTC,22.01,C,54.28,86.07,floor-1,OK,2025-06-12 04:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-09,2025-06-12 10:22:54.703441 UTC,28.75,C,64.21,66.55,floor-1,OK,2025-06-12 10:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-04,2025-06-12 03:42:54.703441 UTC,26.39,C,69.12,89.53,floor-1,OK,2025-06-12 03:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-04,2025-06-12 01:02:54.703441 UTC,28.01,C,39.35,84.71,floor-1,OK,2025-06-12 01:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-01,2025-06-12 07:22:54.703441 UTC,23.92,C,69.01,64.75,floor-1,OK,2025-06-12 07:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-05,2025-06-12 07:12:54.703441 UTC,24.21,C,44.1,70.23,floor-1,OK,2025-06-12 07:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-06,2025-06-12 03:12:54.703441 UTC,35.61,C,46.48,63.2,floor-1,OK,2025-06-12 03:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-07,2025-06-12 15:42:54.703441 UTC,31.44,C,54.72,91.11,floor-1,OK,2025-06-12 15:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-08,2025-06-12 12:32:54.703441 UTC,23.44,C,33.49,68.12,floor-1,OK,2025-06-12 12:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-06,2025-06-12 13:32:54.703441 UTC,31.88,C,72.63,74.96,floor-1,OK,2025-06-12 13:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-09,2025-06-12 00:12:54.703441 UTC,33.19,C,46.79,82.91,floor-1,OK,2025-06-12 00:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-04,2025-06-12 02:32:54.703441 UTC,22.91,C,47.85,81.82,floor-1,OK,2025-06-12 02:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-07,2025-06-12 04:42:54.703441 UTC,25.59,C,47.94,75.06,floor-1,OK,2025-06-12 04:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-08,2025-06-12 09:52:54.703441 UTC,34.4,C,39.1,79.59,floor-1,OK,2025-06-12 09:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-01,2025-06-12 14:52:54.703441 UTC,28.99,C,46.78,70.26,floor-1,OK,2025-06-12 14:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-03,2025-06-12 07:32:54.703441 UTC,28.04,C,44.5,71.13,floor-1,OK,2025-06-12 07:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-04,2025-06-12 13:32:54.703441 UTC,26.25,C,57.97,66.52,floor-1,OK,2025-06-12 13:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-09,2025-06-12 13:52:54.703441 UTC,31.62,C,38.4,80.65,floor-1,OK,2025-06-12 13:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-04,2025-06-12 05:12:54.703441 UTC,25.26,C,58.06,99.75,floor-1,OK,2025-06-12 05:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-06,2025-06-12 01:32:54.703441 UTC,22.41,C,46.93,88.28,floor-1,OK,2025-06-12 01:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-08,2025-06-12 16:22:54.703441 UTC,35.49,C,43.18,81.09,floor-1,OK,2025-06-12 16:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-05,2025-06-12 05:12:54.703441 UTC,33.37,C,30.47,99.38,floor-1,OK,2025-06-12 05:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-07,2025-06-12 03:52:54.703441 UTC,24.91,C,78.32,81.38,floor-1,OK,2025-06-12 03:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-02,2025-06-12 11:22:54.703441 UTC,26.04,C,36.25,79.97,floor-1,OK,2025-06-12 11:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-08,2025-06-12 15:02:54.703441 UTC,37.49,C,39.45,98.33,floor-1,OK,2025-06-12 15:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-04,2025-06-12 11:42:54.703441 UTC,32.8,C,42.09,77.09,floor-1,OK,2025-06-12 11:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
